Найден на шаге: 928
Энергетическая функция: 0.3998
(0, 0, 0)	(122, 183, 100)	XZY
(122, 0, 0)	(163, 81, 143)	XYZ
(285, 0, 0)	(238, 274, 286)	XYZ
(285, 0, 286)	(164, 178, 117)	XZY
(285, 274, 0)	(169, 93, 119)	XYZ
(122, 81, 0)	(140, 114, 173)	YXZ
(285, 0, 403)	(160, 134, 70)	XZY
(523, 0, 0)	(251, 254, 287)	YXZ
(285, 178, 286)	(161, 90, 165)	XYZ
(-1, -1, -1)	(276, 286, 334)	ZXY
(0, 0, 100)	(104, 69, 101)	XZY
(122, 195, 0)	(137, 146, 69)	ZYX
(523, 254, 0)	(236, 277, 257)	YXZ
(122, 341, 0)	(129, 181, 158)	XYZ
(523, 254, 257)	(217, 262, 278)	ZYX
(0, 183, 0)	(105, 92, 59)	YXZ
(0, 275, 0)	(88, 172, 168)	XZY
(0, 275, 168)	(60, 131, 70)	XYZ
(0, 447, 0)	(84, 158, 169)	YXZ
(774, 0, 0)	(238, 277, 243)	ZYX
(122, 195, 69)	(118, 145, 138)	XZY
(523, 0, 287)	(217, 251, 269)	XYZ
(0, 69, 100)	(94, 111, 161)	YXZ
(285, 367, 0)	(155, 96, 65)	XYZ
(523, 0, 556)	(183, 144, 114)	XYZ
(122, 341, 158)	(90, 173, 92)	ZYX
(0, 69, 261)	(76, 103, 118)	XYZ
(523, 531, 0)	(235, 234, 234)	XYZ
(0, 0, 201)	(57, 57, 151)	ZYX
(122, 522, 0)	(122, 151, 135)	XYZ
(0, 183, 59)	(75, 81, 86)	XZY
(122, 0, 143)	(135, 78, 158)	XYZ
(523, 254, 535)	(217, 235, 300)	XYZ
(285, 463, 0)	(148, 175, 115)	XYZ
(285, 0, 473)	(149, 112, 132)	XZY
(523, 0, 670)	(172, 71, 100)	XYZ
(523, 531, 234)	(159, 180, 167)	XYZ
(122, 673, 0)	(120, 164, 75)	XYZ
(122, 837, 0)	(116, 184, 107)	XYZ
(-1, -1, -1)	(263, 289, 236)	XYZ
(285, 274, 119)	(166, 92, 102)	YXZ
(285, 274, 221)	(148, 92, 119)	ZXY
(122, 81, 173)	(85, 99, 99)	YZX
(122, 522, 135)	(122, 83, 99)	YXZ
(523, 765, 0)	(159, 151, 183)	YXZ
(774, 0, 243)	(218, 275, 304)	ZXY
(-1, -1, -1)	(323, 280, 365)	ZXY
(0, 605, 0)	(84, 165, 166)	YZX
(523, 254, 835)	(157, 167, 112)	YXZ
(122, 673, 75)	(99, 161, 154)	XZY
(-1, -1, -1)	(260, 285, 296)	XZY
(523, 531, 401)	(156, 145, 100)	YXZ
(285, 178, 451)	(130, 82, 128)	YXZ
(285, 463, 115)	(125, 174, 163)	ZYX
(774, 277, 0)	(222, 279, 251)	YZX
(122, 0, 301)	(115, 72, 91)	YXZ
(523, 144, 556)	(164, 105, 108)	YZX
(-1, -1, -1)	(263, 339, 368)	YXZ
(774, 0, 547)	(182, 63, 67)	XZY
(774, 277, 251)	(180, 97, 91)	XZY
(0, 770, 0)	(75, 177, 140)	YXZ
(285, 638, 0)	(127, 174, 176)	ZXY
(774, 556, 0)	(178, 109, 139)	XZY
(523, 144, 664)	(162, 91, 112)	XYZ
(449, 0, 286)	(54, 185, 53)	YZX
(122, 195, 207)	(99, 135, 93)	ZYX
(285, 367, 65)	(145, 76, 126)	YXZ
(0, 605, 166)	(62, 162, 111)	YXZ
(774, 63, 547)	(163, 75, 117)	ZYX
(285, 638, 176)	(127, 132, 130)	XZY
(0, 183, 145)	(66, 56, 99)	XYZ
(0, 69, 379)	(75, 90, 89)	ZYX
(774, 374, 251)	(161, 179, 133)	XYZ
(-1, -1, -1)	(303, 226, 223)	ZXY
(0, 447, 169)	(81, 121, 88)	ZYX
(0, 69, 468)	(67, 68, 91)	ZXY
(122, 341, 250)	(82, 173, 154)	XZY
(285, 0, 605)	(134, 59, 102)	YXZ
(0, 275, 238)	(59, 119, 59)	YZX
(122, 837, 107)	(114, 158, 160)	XZY
(285, 463, 278)	(102, 165, 151)	XZY
(774, 277, 342)	(177, 94, 72)	XZY
(0, 447, 257)	(73, 112, 145)	YXZ
(-1, -1, -1)	(234, 290, 239)	XZY
(774, 665, 0)	(168, 168, 133)	YXZ
(285, 812, 0)	(96, 182, 171)	XYZ
(0, 605, 277)	(62, 122, 160)	XYZ
(523, 144, 776)	(161, 81, 126)	ZXY
(-1, -1, -1)	(289, 285, 286)	XYZ
(523, 0, 770)	(161, 61, 144)	ZXY
(122, 837, 267)	(114, 153, 81)	YXZ
(0, 275, 297)	(56, 79, 116)	ZYX
(122, 195, 300)	(89, 77, 142)	XYZ
(122, 673, 229)	(90, 132, 180)	YZX
(-1, -1, -1)	(183, 55, 141)	XZY
(122, 837, 348)	(101, 90, 78)	ZYX
(774, 665, 133)	(166, 163, 167)	ZXY
(-1, -1, -1)	(284, 231, 223)	XYZ
(-1, -1, -1)	(379, 248, 375)	ZXY
(774, 374, 384)	(150, 155, 182)	XYZ
(523, 765, 183)	(148, 126, 123)	XYZ
(285, 274, 340)	(146, 71, 78)	YXZ
(-1, -1, -1)	(305, 304, 283)	ZXY
(0, 770, 140)	(57, 147, 58)	YXZ
(774, 833, 0)	(165, 184, 142)	XZY
(774, 833, 142)	(153, 170, 152)	ZYX
(774, 665, 300)	(156, 154, 97)	ZYX
(285, 812, 171)	(86, 182, 86)	YXZ
(122, 522, 234)	(107, 76, 111)	ZXY
(0, 275, 413)	(56, 75, 65)	ZYX
(-1, -1, -1)	(358, 276, 390)	ZYX
(-1, -1, -1)	(121, 173, 121)	YXZ
(774, 833, 294)	(128, 168, 89)	XZY
(-1, -1, -1)	(135, 165, 130)	XYZ
(774, 138, 547)	(163, 132, 162)	ZXY
(122, 341, 404)	(81, 104, 98)	XYZ
(-1, -1, -1)	(222, 238, 253)	YXZ
(285, 463, 429)	(100, 158, 116)	YXZ
(-1, -1, -1)	(295, 365, 306)	XZY
(285, 638, 306)	(122, 110, 146)	YXZ
(122, 605, 135)	(116, 64, 128)	YXZ
(523, 254, 947)	(98, 166, 58)	XYZ
(122, 0, 392)	(92, 55, 151)	YXZ
(774, 0, 614)	(175, 56, 157)	XYZ
(523, 531, 501)	(139, 140, 121)	YZX
(-1, -1, -1)	(246, 226, 278)	XYZ
(122, 81, 272)	(79, 58, 86)	XYZ
(523, 765, 306)	(147, 117, 104)	XYZ
(122, 522, 345)	(94, 54, 60)	ZXY
(774, 138, 709)	(146, 130, 122)	ZYX
(122, 673, 409)	(73, 131, 96)	ZXY
(454, 274, 0)	(63, 160, 122)	XYZ
(449, 0, 339)	(52, 150, 53)	YXZ
(523, 916, 0)	(139, 87, 77)	ZYX
(523, 531, 622)	(117, 120, 177)	ZYX
(0, 447, 402)	(62, 90, 95)	ZXY
(-1, -1, -1)	(294, 288, 306)	ZXY
(285, 463, 545)	(100, 120, 112)	YXZ
(-1, -1, -1)	(281, 215, 212)	YZX
(285, 812, 257)	(74, 111, 176)	XYZ
(-1, -1, -1)	(134, 174, 155)	YXZ
(523, 71, 670)	(164, 68, 121)	ZXY
(285, 178, 579)	(124, 62, 148)	XYZ
(774, 374, 566)	(110, 121, 166)	YXZ
(0, 605, 437)	(54, 103, 52)	XZY
(523, 765, 410)	(128, 98, 170)	XZY
(122, 195, 442)	(82, 77, 94)	YZX
(774, 665, 397)	(155, 129, 132)	XZY
(-1, -1, -1)	(225, 254, 279)	YZX
(-1, -1, -1)	(285, 234, 254)	ZXY
(0, 947, 0)	(57, 69, 111)	ZYX
(285, 638, 452)	(106, 80, 104)	XYZ
(0, 69, 559)	(64, 64, 104)	XZY
(523, 531, 799)	(107, 90, 136)	YZX
(-1, -1, -1)	(372, 354, 386)	ZYX
(-1, -1, -1)	(91, 183, 175)	ZXY
(122, 605, 263)	(88, 62, 161)	XYZ
(-1, -1, -1)	(120, 176, 181)	YXZ
(285, 463, 657)	(82, 117, 168)	ZXY
(-1, -1, -1)	(107, 178, 136)	XZY
(122, 673, 505)	(64, 127, 151)	XZY
(285, 367, 191)	(141, 72, 101)	ZYX
(122, 195, 536)	(64, 74, 79)	ZXY
(122, 837, 426)	(101, 67, 80)	XZY
(-1, -1, -1)	(163, 147, 147)	YXZ
(285, 812, 433)	(71, 108, 85)	XYZ
(774, 556, 139)	(168, 59, 167)	ZYX
(774, 833, 383)	(126, 139, 104)	XYZ
(523, 71, 791)	(152, 68, 166)	ZYX
(-1, -1, -1)	(143, 176, 129)	ZXY
(523, 144, 902)	(154, 80, 74)	YZX
(774, 277, 414)	(161, 93, 127)	YXZ
(-1, -1, -1)	(171, 107, 100)	XYZ
(774, 138, 831)	(143, 125, 127)	YXZ
(-1, -1, -1)	(154, 184, 85)	ZXY
(-1, -1, -1)	(163, 152, 100)	XZY
(0, 69, 663)	(63, 60, 168)	ZXY
(-1, -1, -1)	(214, 307, 232)	ZYX
(122, 673, 656)	(64, 111, 115)	ZXY
(285, 0, 707)	(119, 55, 140)	XYZ
(-1, -1, -1)	(245, 244, 247)	YXZ
(285, 463, 825)	(81, 105, 72)	YZX
(122, 341, 502)	(72, 94, 85)	XYZ
(285, 274, 418)	(139, 55, 176)	YZX
(122, 837, 506)	(99, 65, 76)	XYZ
(682, 531, 234)	(69, 136, 154)	ZXY
(774, 665, 529)	(135, 125, 120)	YXZ
(523, 765, 580)	(111, 95, 101)	YZX
(523, 916, 77)	(101, 85, 115)	XYZ
(-1, -1, -1)	(165, 158, 97)	XZY
(774, 374, 732)	(94, 118, 82)	XYZ
(-1, -1, -1)	(289, 250, 253)	XYZ
(-1, -1, -1)	(134, 155, 130)	YXZ
(-1, -1, -1)	(208, 269, 290)	YXZ
(-1, -1, -1)	(222, 211, 283)	ZYX
(-1, -1, -1)	(178, 182, 154)	YXZ
(122, 927, 348)	(101, 54, 157)	XZY
(285, 367, 292)	(129, 54, 96)	YZX
(122, 445, 404)	(79, 69, 140)	YXZ
(-1, -1, -1)	(110, 180, 69)	XZY
(454, 274, 122)	(62, 132, 91)	XYZ
(-1, -1, -1)	(251, 306, 261)	YXZ
(-1, -1, -1)	(293, 304, 240)	ZXY
(285, 812, 518)	(70, 107, 163)	ZYX
(-1, -1, -1)	(153, 179, 182)	ZXY
(523, 916, 192)	(89, 84, 101)	ZXY
(774, 277, 541)	(147, 88, 112)	ZYX
(-1, -1, -1)	(148, 105, 170)	YZX
(-1, -1, -1)	(147, 141, 166)	XZY
(774, 665, 649)	(111, 114, 162)	YZX
(0, 770, 198)	(55, 111, 86)	YZX
(-1, -1, -1)	(318, 266, 367)	YXZ
(-1, -1, -1)	(167, 121, 63)	XZY
(774, 833, 487)	(116, 136, 103)	YXZ
(-1, -1, -1)	(183, 126, 137)	ZXY
(774, 374, 814)	(94, 105, 96)	YXZ
(285, 59, 605)	(134, 53, 75)	YXZ
(-1, -1, -1)	(174, 116, 124)	XYZ
(774, 833, 590)	(108, 129, 154)	ZYX
(-1, -1, -1)	(149, 80, 115)	YZX
(285, 638, 556)	(97, 74, 181)	ZYX
(-1, -1, -1)	(302, 268, 268)	YXZ
(454, 434, 0)	(56, 179, 92)	XZY
(-1, -1, -1)	(138, 161, 88)	YZX
(682, 765, 0)	(61, 184, 140)	ZXY
(454, 434, 92)	(56, 176, 87)	ZYX
(-1, -1, -1)	(78, 160, 75)	XYZ
(774, 833, 744)	(96, 126, 69)	XZY
(-1, -1, -1)	(269, 240, 249)	YXZ
(-1, -1, -1)	(119, 158, 166)	XYZ
(774, 277, 653)	(142, 79, 142)	ZYX
(122, 341, 587)	(66, 83, 167)	YXZ
(-1, -1, -1)	(254, 265, 307)	XZY
(523, 711, 234)	(159, 52, 184)	XYZ
(-1, -1, -1)	(171, 57, 62)	YZX
(285, 178, 727)	(116, 52, 83)	ZYX
(-1, -1, -1)	(212, 205, 211)	XZY
(-1, -1, -1)	(124, 115, 83)	XYZ
(-1, -1, -1)	(290, 232, 293)	ZXY
(774, 665, 811)	(86, 113, 182)	XYZ
(682, 531, 388)	(67, 113, 117)	YXZ
(-1, -1, -1)	(119, 184, 57)	ZXY
(454, 613, 0)	(56, 159, 178)	ZYX
(-1, -1, -1)	(148, 124, 96)	ZYX
(-1, -1, -1)	(214, 295, 222)	XYZ
(-1, -1, -1)	(268, 262, 322)	XZY
(122, 195, 615)	(64, 69, 97)	XYZ
(-1, -1, -1)	(306, 239, 306)	YZX
(774, 138, 958)	(141, 82, 63)	YXZ
(-1, -1, -1)	(272, 254, 252)	YZX
